Id,SalePrice
1461,119154.315625
1462,157745.02631578947
1463,181321.2570093458
1464,181321.2570093458
1465,211136.6052631579
1466,181321.2570093458
1467,157745.02631578947
1468,181321.2570093458
1469,192749.38125
1470,119154.315625
1471,192749.38125
1472,119154.315625
1473,119154.315625
1474,181321.2570093458
1475,192749.38125
1476,431013.81481481483
1477,254885.37931034484
1478,337341.12
1479,211136.6052631579
1480,431013.81481481483
1481,336331.6785714286
1482,211136.6052631579
1483,157745.02631578947
1484,192749.38125
1485,192749.38125
1486,192749.38125
1487,443250.0
1488,254885.37931034484
1489,192749.38125
1490,181321.2570093458
1491,192749.38125
1492,84009.07142857143
1493,181321.2570093458
1494,307760.1111111111
1495,336331.6785714286
1496,228362.69444444444
1497,192749.38125
1498,154765.84210526315
1499,154765.84210526315
1500,119154.315625
1501,181321.2570093458
1502,192749.38125
1503,337350.77777777775
1504,211136.6052631579
1505,228362.69444444444
1506,181321.2570093458
1507,181321.2570093458
1508,181321.2570093458
1509,181321.2570093458
1510,139513.17857142858
1511,139513.17857142858
1512,181321.2570093458
1513,181321.2570093458
1514,158525.73913043478
1515,181321.2570093458
1516,181321.2570093458
1517,157745.02631578947
1518,138091.0303030303
1519,228362.69444444444
1520,139513.17857142858
1521,139513.17857142858
1522,181321.2570093458
1523,119154.315625
1524,119154.315625
1525,119154.315625
1526,119154.315625
1527,119154.315625
1528,119154.315625
1529,139513.17857142858
1530,181321.2570093458
1531,126004.76363636364
1532,119154.315625
1533,139513.17857142858
1534,119154.315625
1535,158525.73913043478
1536,139513.17857142858
1537,84009.07142857143
1538,211136.6052631579
1539,249211.8
1540,126004.76363636364
1541,181321.2570093458
1542,158525.73913043478
1543,211563.63636363635
1544,84009.07142857143
1545,119154.315625
1546,119154.315625
1547,158525.73913043478
1548,158525.73913043478
1549,119154.315625
1550,181321.2570093458
1551,157745.02631578947
1552,181321.2570093458
1553,126004.76363636364
1554,119154.315625
1555,158525.73913043478
1556,84009.07142857143
1557,158525.73913043478
1558,84009.07142857143
1559,126004.76363636364
1560,138091.0303030303
1561,158525.73913043478
1562,119154.315625
1563,119154.315625
1564,139513.17857142858
1565,181321.2570093458
1566,192749.38125
1567,84009.07142857143
1568,181321.2570093458
1569,158525.73913043478
1570,119154.315625
1571,158525.73913043478
1572,139513.17857142858
1573,228362.69444444444
1574,139513.17857142858
1575,192749.38125
1576,181321.2570093458
1577,192749.38125
1578,181321.2570093458
1579,119154.315625
1580,192749.38125
1581,139513.17857142858
1582,119154.315625
1583,336331.6785714286
1584,251186.7380952381
1585,119154.315625
1586,84009.07142857143
1587,119154.315625
1588,139513.17857142858
1589,84009.07142857143
1590,157745.02631578947
1591,119154.315625
1592,139513.17857142858
1593,119154.315625
1594,126004.76363636364
1595,126004.76363636364
1596,251186.7380952381
1597,138091.0303030303
1598,192749.38125
1599,211136.6052631579
1600,211136.6052631579
1601,119154.315625
1602,119154.315625
1603,119154.315625
1604,268014.81481481483
1605,254885.37931034484
1606,157745.02631578947
1607,138091.0303030303
1608,192749.38125
1609,192749.38125
1610,181321.2570093458
1611,139513.17857142858
1612,181321.2570093458
1613,139513.17857142858
1614,119154.315625
1615,119154.315625
1616,119154.315625
1617,119154.315625
1618,119154.315625
1619,119154.315625
1620,138091.0303030303
1621,119154.315625
1622,158525.73913043478
1623,268014.81481481483
1624,181321.2570093458
1625,119154.315625
1626,181321.2570093458
1627,181321.2570093458
1628,307760.1111111111
1629,192749.38125
1630,443250.0
1631,211136.6052631579
1632,211136.6052631579
1633,192749.38125
1634,181321.2570093458
1635,181321.2570093458
1636,157745.02631578947
1637,181321.2570093458
1638,211563.63636363635
1639,181321.2570093458
1640,211563.63636363635
1641,181321.2570093458
1642,192749.38125
1643,211136.6052631579
1644,211136.6052631579
1645,181321.2570093458
1646,157745.02631578947
1647,192749.38125
1648,139513.17857142858
1649,139513.17857142858
1650,119154.315625
1651,119154.315625
1652,119154.315625
1653,119154.315625
1654,181321.2570093458
1655,192749.38125
1656,181321.2570093458
1657,181321.2570093458
1658,181321.2570093458
1659,192749.38125
1660,119154.315625
1661,431013.81481481483
1662,431013.81481481483
1663,431013.81481481483
1664,431013.81481481483
1665,337341.12
1666,268014.81481481483
1667,443250.0
1668,337341.12
1669,337341.12
1670,337341.12
1671,228362.69444444444
1672,431013.81481481483
1673,307760.1111111111
1674,254885.37931034484
1675,157745.02631578947
1676,157745.02631578947
1677,192749.38125
1678,431013.81481481483
1679,336331.6785714286
